name,MET2013,INCTOT,SEX,RACWHT,EDUC,VALUEH,employment,year,25-35 percentage,children percentage,23-27 vs 13-17 ratio
"Charlotte-Concord-Gastonia, NC-SC ",16740,43075.87475,0.497017893,0.795891319,8.260437376,190224.8111,0.957446809,2014,0.23954549,0.056792514,0.8626339
"Chattanooga, TN-GA ",16860,35519.03774,0.490566038,0.889937107,8.198113208,172050.8176,0.957894737,2014,0.238272524,0.0765625,0.974603175
"Chicago-Naperville-Elgin, IL-IN-WI ",16980,48587.96452,0.523281596,0.775683666,8.440687361,257074.3921,0.954527636,2014,0.260740506,0.061527766,0.899525733
"Chico, CA ",17020,39528.31776,0.551401869,0.897196262,7.925233645,225799.6262,0.913978495,2014,0.275956284,0.04290429,1.462962963
"Cincinnati, OH-KY-IN ",17140,42159.59856,0.500801282,0.928685897,8.415064103,166479.8718,0.976843911,2014,0.239486325,0.088415882,0.88792423
"Clarksville, TN-KY ",17300,32978.79121,0.494505495,0.884615385,7.516483516,147335.1648,0.956521739,2014,0.312743823,0.024948025,1.41954023
"Cleveland-Elyria, OH ",17460,42148.64472,0.52195122,0.887804878,8.316260163,153808.4715,0.955458515,2014,0.214129579,0.091057575,0.827997022
"Coeur d'Alene, ID",17660,33081.45161,0.564516129,0.951612903,7.387096774,233471.6129,0.962264151,2014,0.230919765,0.110169492,0.666666667
"College Station-Bryan, TX",17780,44553.24324,0.495495495,0.954954955,8.261261261,174432.4324,0.971153846,2014,0.373853211,0.018404908,1.676767677
"Colorado Springs, CO",17820,39246.66237,0.5,0.922680412,8.105670103,211326.5722,0.957142857,2014,0.28006135,0.055859803,0.988151659
"Columbia, MO ",17860,38006.47619,0.44047619,0.952380952,8.726190476,154797.619,0.975609756,2014,0.32172471,0.051546392,1.463768116
"Columbia, SC ",17900,39131.51028,0.48411215,0.773831776,8.198130841,152956.0748,0.962075848,2014,0.257427988,0.050220264,1.159836066
"Columbus, OH ",18140,46957.07213,0.50667854,0.907390917,8.67586821,186231.3535,0.977229602,2014,0.266006098,0.059353254,1.038387716
"Corpus Christi, TX",18580,42069.0963,0.566666667,0.9,7.42962963,118251.4815,0.963414634,2014,0.250972763,0.048062016,0.951951952
"Dallas-Fort Worth-Arlington, TX",19100,48070.47546,0.517965587,0.801366397,8.042510121,192397.2621,0.960272109,2014,0.259990411,0.061394945,0.816089527
"Daphne-Fairhope-Foley, AL ",19300,35260.41096,0.506849315,0.931506849,7.506849315,175359.589,0.969230769,2014,0.213017751,0.083333333,1.333333333
"Dayton, OH ",19380,37759.1253,0.510843373,0.896385542,8.163855422,119560.0482,0.950777202,2014,0.236706247,0.05561614,0.860940695
"Decatur, AL ",19460,32184.04255,0.595744681,0.829787234,7.063829787,111315.5319,0.916666667,2014,0.223262032,0.071856287,0.725274725
"Decatur, IL ",19500,33935.69231,0.551282051,0.897435897,7.769230769,104301.2821,0.945945946,2014,0.211246201,0.086330935,0.506666667
"Deltona-Daytona Beach-Ormond Beach,FL",19660,32841.78462,0.519230769,0.880769231,7.75,173383.8846,0.958333333,2014,0.172634271,0.072222222,0.869426752
"Denver-Aurora-Lakewood, CO ",19740,50790.72139,0.513930348,0.895522388,8.510945274,295497.4975,0.968619247,2014,0.270564464,0.060708263,0.981065089
"Des Moines-West DesMoines,IA",19780,45030.52369,0.486284289,0.950124688,8.401496259,152625.9601,0.978779841,2014,0.26419467,0.115497076,0.904899135
"Detroit-Warren-Dearborn, MI ",19820,39517.39797,0.522968198,0.835689046,8.153710247,163313.5159,0.95327553,2014,0.22413141,0.077627772,0.905861456
"Dover, DE ",20100,35985.86957,0.554347826,0.826086957,7.586956522,203941.3043,0.963855422,2014,0.222503161,0.045454545,0.862385321
"East Stroudsburg, PA",20700,35507.63636,0.6,0.781818182,7.763636364,178475.4545,1,2014,0.195899772,0.081395349,1
"Eau Claire, WI",20740,40968.34375,0.552083333,0.979166667,7.927083333,156968.75,0.97826087,2014,0.232970027,0.152046784,0.676767677
"El Centro, CA",20940,32971.21951,0.487804878,0.743902439,7.024390244,151609.1463,0.917808219,2014,0.287371134,0.004484305,1.085714286
"Elkhart-Goshen, IN ",21140,31821.17007,0.510204082,0.918367347,6.979591837,142741.4966,0.934782609,2014,0.280860702,0.084677419,0.862068966
"El Paso, TX",21340,30997.28646,0.481770833,0.854166667,7.536458333,125933.4375,0.961424332,2014,0.252889008,0.047821467,0.761750405
"Erie, PA ",21500,38704.05814,0.534883721,0.959302326,8.063953488,148564.8256,0.98757764,2014,0.228335626,0.102409639,0.744791667
"Eugene, OR ",21660,32824.45,0.5,0.944444444,7.827777778,191447.1667,0.94375,2014,0.232945932,0.05856833,0.933920705
"Fayetteville, NC ",22180,34132.23602,0.552795031,0.683229814,7.925465839,139567.3292,0.951388889,2014,0.335903084,0.018032787,1.310043668
"Fayetteville-Springdale-Rogers, AR-MO ",22220,42345.50388,0.562015504,0.941860465,7.80620155,162579.5736,0.971659919,2014,0.265346535,0.072761194,0.949416342
"Flagstaff, AZ ",22380,39718.66346,0.586538462,0.471153846,7.653846154,177620.1923,0.904255319,2014,0.282167043,0.068,0.781456954
"Florence, SC ",22500,29394.86486,0.468468468,0.738738739,7.387387387,109532.8829,0.950980392,2014,0.216141002,0.064377682,0.834586466
"Fort Collins, CO",22660,43571.26702,0.471204188,0.937172775,8.628272251,255282.9843,0.972067039,2014,0.260756193,0.085,1.109195402
"Fort Wayne, IN",23060,37247.89855,0.52173913,0.938405797,8.076086957,123301.4493,0.969348659,2014,0.259530026,0.07444668,0.940677966
"Fresno, CA ",23420,34962.96522,0.506521739,0.654347826,7.504347826,217016.9565,0.93824228,2014,0.28734347,0.024902724,0.831506849
"Gadsden, AL ",23460,31578.7234,0.553191489,0.829787234,7.468085106,111085.1064,0.925,2014,0.210526316,0.037037037,1.078431373
"Gainesville, FL ",23540,35719.53719,0.454545455,0.776859504,8.917355372,166772.7273,0.981818182,2014,0.276612277,0.019662921,1.910714286
"Gainesville, GA ",23580,31765.08871,0.467741935,0.862903226,7.064516129,172248.871,0.982758621,2014,0.230616302,0.086206897,0.639455782
"Glens Falls, NY",24020,30544.20561,0.570093458,0.981308411,7.420560748,165824.2991,0.952380952,2014,0.216648879,0.068965517,0.941176471
"Goldsboro, NC ",24140,32600.1,0.475,0.675,7.55,141678.5,0.903225806,2014,0.197860963,0.054054054,0.929824561
"Grand Junction, CO",24300,47613.87097,0.548387097,0.951612903,7,184115.9677,0.947368421,2014,0.22462203,0.038461538,1.020408163
"Grand Rapids-Wyoming, MI",24340,43144.58813,0.514388489,0.922661871,8.235611511,161500.6655,0.974708171,2014,0.275513154,0.095487933,1.077647059
"Greensboro-High Point, NC",24660,36252.78005,0.532879819,0.798185941,8.102040816,153857.5964,0.967980296,2014,0.234964322,0.048806941,0.860465116
"Greenville, NC ",24780,33660.26316,0.473684211,0.723684211,8.236842105,132805.2632,0.96,2014,0.239884393,0.036144578,1.010752688
"Greenville-Anderson-Mauldin, SC ",24860,37446.70848,0.524734982,0.879858657,8.164310954,165484.47,0.968105066,2014,0.236024845,0.074410163,0.988990826
"Gulfport-Biloxi-Pascagoula, MS ",25060,31811.06061,0.53030303,0.825757576,7.886363636,159696.9697,0.926229508,2014,0.237743452,0.031073446,0.938650307
"Hanford-Corcoran, CA ",25260,36240.70833,0.527777778,0.680555556,7.069444444,173267.0833,0.939393939,2014,0.346534653,0.022222222,1.155339806
"Harrisburg-Carlisle, PA ",25420,41531.21166,0.481595092,0.947852761,8.13803681,184605.4601,0.968253968,2014,0.222567288,0.065116279,0.980392157
"Harrisonburg, VA ",25500,36265.45455,0.515151515,0.984848485,7.621212121,225257.5758,0.96875,2014,0.24112426,0.079754601,0.959183673
"Hartford-West Hartford-East Hartford,CT",25540,47820.30789,0.489473684,0.830263158,8.705263158,240145.7632,0.958960328,2014,0.224489796,0.08412483,0.806411837
"Hickory-Lenoir-Morganton, NC ",25860,30365.76087,0.494565217,0.885869565,7.277173913,136031.7935,0.945454545,2014,0.185700099,0.098930481,0.533101045
"Hilton Head Island-Bluffton-Beaufort,SC",25940,33571.8,0.45,0.7375,8.075,258275,0.931506849,2014,0.267201835,0.0472103,1.863636364
"Homosassa Springs, FL",26140,23826.84444,0.511111111,0.888888889,6.977777778,104500,0.902439024,2014,0.148760331,0.1,0.5
"Houma-Thibodaux, LA ",26380,46282.08861,0.569620253,0.886075949,7.006329114,147427.6582,0.945578231,2014,0.26240458,0.065454545,0.918699187
"Houston-The Woodlands-Sugar Land,TX",26420,49610.03039,0.531641604,0.71585213,7.995300752,186910.1911,0.965820643,2014,0.269271654,0.044514021,0.89393512
"Huntsville, AL ",26620,44096.20276,0.566820276,0.824884793,8.382488479,165551.5668,0.960591133,2014,0.245652174,0.055309735,1.061904762
"Indianapolis-Carmel-Anderson, IN ",26900,42574.4418,0.519966015,0.902293968,8.354290569,162342.26,0.961608775,2014,0.255884917,0.071124361,0.958295558
"Iowa City, IA",26980,40752.63158,0.486842105,0.973684211,8.934210526,205096.4474,0.972972973,2014,0.298507463,0.071428571,1.680851064
"Ithaca, NY ",27060,46623.63636,0.5,0.954545455,8.931818182,176457.9545,0.976744186,2014,0.309210526,0.063829787,1.837209302
"Jackson, MI ",27100,28535.41667,0.5,0.979166667,7.479166667,97137.5,0.873563218,2014,0.227771011,0.058823529,0.711711712
"Jackson, MS ",27140,37830.55402,0.484764543,0.606648199,7.900277008,150884.4875,0.947852761,2014,0.237889847,0.069735007,0.741150442
"Jackson, TN ",27180,35739.10256,0.461538462,0.846153846,8.115384615,140564.1026,0.971014493,2014,0.236196319,0.058441558,1.366666667
"Jacksonville, FL ",27260,38537.0651,0.475069252,0.788088643,8.008310249,167731.6205,0.947683109,2014,0.244156618,0.037195122,0.936423841
"Janesville-Beloit, WI ",27500,39939.36508,0.555555556,0.968253968,7.650793651,145012.6984,1,2014,0.194902549,0.153846154,0.78125
"Jefferson City, MO",27620,36288.77049,0.5,0.983606557,7.959016393,136696.9672,0.948275862,2014,0.272222222,0.065306122,0.954954955
"Johnstown, PA ",27780,35700.42683,0.524390244,0.987804878,7.987804878,106240.9756,0.940397351,2014,0.211715481,0.075098814,0.982142857
"Joplin, MO ",27900,33252.15517,0.525862069,0.956896552,7.465517241,101853.4483,0.954545455,2014,0.225701944,0.105263158,0.692307692
"Kalamazoo-Portage, MI ",28020,34102.54772,0.506224066,0.925311203,7.705394191,120769.2946,0.9543379,2014,0.21192053,0.078125,0.814285714
"Kankakee, IL ",28100,38879.08434,0.602409639,0.939759036,7.746987952,151518.0723,0.961038961,2014,0.239825581,0.103030303,0.831460674
"Kansas City, MO-KS",28140,42395.70881,0.516475096,0.901915709,8.294252874,171001.8927,0.96875,2014,0.250316548,0.081712062,0.888095238
"Knoxville, TN ",28940,33976.83242,0.506375228,0.945355191,7.923497268,162582.0401,0.958250497,2014,0.214143426,0.054883721,0.897247706
"La Crosse-Onalaska, WI-MN",29100,37661.40351,0.421052632,0.912280702,8.035087719,159035.0877,0.981481481,2014,0.236203091,0.093457944,1.039215686
"Lafayette, LA ",29180,43391.69257,0.530405405,0.817567568,7.861486486,147622.4324,0.938628159,2014,0.24465355,0.059440559,0.83
"Lafayette-West Lafayette, IN",29200,36598.88889,0.555555556,0.909090909,8.373737374,145828.2828,0.978947368,2014,0.332460733,0.05511811,2.281690141
"Lake Havasu City-Kingman,AZ",29420,29873.09091,0.53030303,0.787878788,6.954545455,125909.0909,0.966101695,2014,0.192079208,0.051546392,0.865384615
"Lakeland-Winter Haven, FL",29460,32671.01187,0.50148368,0.848664688,7.495548961,139913.9466,0.926045016,2014,0.222740525,0.04973822,0.929824561
"Lancaster, PA ",29540,40282.13841,0.522491349,0.92733564,7.501730104,221318.3391,0.977859779,2014,0.251606525,0.115913556,1.020080321
"Lansing-East Lansing, MI",29620,39160.43807,0.495468278,0.948640483,8.3081571,138072.0242,0.964052288,2014,0.250626566,0.063333333,1.030769231
"Laredo, TX ",29700,33593.46927,0.541899441,0.905027933,7.117318436,105318.2123,0.956521739,2014,0.297583082,0.04822335,0.696850394
"Las Cruces, NM",29740,30669.75758,0.5,0.909090909,7.53030303,121757.5758,0.966101695,2014,0.275590551,0.051428571,0.783783784
"Las Vegas-Henderson-Paradise, NV",29820,38405.75719,0.500532481,0.714589989,7.673056443,222880.852,0.956120092,2014,0.261129633,0.024408562,0.933774834
"Lawrence, KS ",29940,43863.18421,0.473684211,0.973684211,9.421052632,186473.6842,1,2014,0.307453416,0.050505051,1.558823529
"Lebanon, PA ",30140,35730.5,0.5625,0.9625,7.4875,177402.5,1,2014,0.217537943,0.085271318,0.873015873
"Lewiston-Auburn, ME ",30340,41085.2,0.4,0.955555556,8.555555556,157644.4444,1,2014,0.21749409,0.010869565,1.233333333
"Lima, OH ",30620,28061.66667,0.583333333,0.930555556,7.333333333,108527.7778,0.970149254,2014,0.209627329,0.103703704,0.710843373
"Lincoln, NE ",30700,51887.66667,0.474358974,0.948717949,8.698717949,177901.7949,0.986577181,2014,0.283505155,0.1,1.166666667
"Little Rock-North LittleRock-Conway,AR",30780,41386.51743,0.530831099,0.876675603,8.134048257,151740.5898,0.965417867,2014,0.26061008,0.069974555,1.037037037
"Los Angeles-Long Beach-Anaheim,CA",31080,43027.73732,0.526742054,0.593520782,8.020782396,507568.5926,0.94312952,2014,0.269681672,0.021091172,1.039963976
"Louisville/Jefferson County, KY-IN",31140,40429.21075,0.519494204,0.922023182,8.271865121,175833.8462,0.958950969,2014,0.237220227,0.073383809,0.869135802
"Lubbock, TX ",31180,44532.67677,0.515151515,0.858585859,7.929292929,137851.0101,0.967032967,2014,0.293417367,0.07398568,1.156756757
"Lynchburg, VA ",31340,38685.73099,0.502923977,0.894736842,8.403508772,199183.8012,0.975609756,2014,0.243683782,0.060200669,1.062992126
"Madera, CA ",31460,35364.34783,0.5,0.869565217,7.195652174,207217.3913,0.948717949,2014,0.263565891,0.011764706,1.012048193
"Manchester-Nashua, NH ",31700,46086.75978,0.541899441,0.944134078,8.452513966,242879.9441,0.982352941,2014,0.214001138,0.095744681,0.91959799
"Mansfield, OH ",31900,25440.58491,0.547169811,0.943396226,7,127188.6792,0.979591837,2014,0.211356467,0.126865672,0.683544304
"McAllen-Edinburg-Mission, TX ",32580,30667.43064,0.494219653,0.950867052,7.11849711,121819.3064,0.945512821,2014,0.271391847,0.046008119,0.608108108
"Medford, OR ",32780,27518.46154,0.538461538,0.923076923,7.246153846,217819.2308,0.909090909,2014,0.206933911,0.073298429,1.053763441
"Memphis, TN-MS-AR ",32820,35994.67125,0.512232416,0.648318043,7.857798165,146399.3272,0.939597315,2014,0.246211504,0.046988749,0.891855808
"Merced, CA ",32900,33521.05217,0.582608696,0.730434783,7.243478261,190895.6522,0.920792079,2014,0.297250859,0.034682081,0.642512077
"Miami-Fort Lauderdale-West PalmBeach,FL",33100,40922.19201,0.504596888,0.749292786,8.141442716,280274.657,0.956935976,2014,0.228386922,0.03034789,0.927009547
"Michigan City-La Porte,IN",33140,35764.94253,0.528735632,0.908045977,7.379310345,119116.092,0.898734177,2014,0.248974008,0.098901099,0.986666667
"Midland, TX ",33260,56182.43243,0.477477477,0.873873874,7.846846847,195738.7387,0.99,2014,0.311827957,0.078817734,1.173333333
"Milwaukee-Waukesha-West Allis, WI",33340,47597.08772,0.505582137,0.897926635,8.46092504,191726.4274,0.961148649,2014,0.247083775,0.075107296,0.931372549
"Minneapolis-St. Paul-Bloomington, MN-WI",33460,46642.57887,0.514340344,0.890057361,8.359942639,218142.3614,0.972959439,2014,0.26661743,0.089750693,0.900878294
"Mobile, AL ",33660,36204.1978,0.43956044,0.730769231,7.862637363,139271.978,0.933333333,2014,0.216143012,0.042606516,0.930131004
"Modesto, CA ",33700,33625.95167,0.539033457,0.780669145,7.249070632,236232.2677,0.930894309,2014,0.273615635,0.025297619,0.97826087
"Monroe, LA ",33740,43757.25714,0.5,0.8,7.742857143,139408.5714,0.984848485,2014,0.283783784,0.028571429,1.070707071
"Monroe, MI ",33780,34975.03704,0.490740741,0.972222222,7.712962963,133496.9444,0.97979798,2014,0.213498623,0.070967742,0.663366337
"Montgomery, AL ",33860,34916.60488,0.497560976,0.6,7.87804878,145568.3902,0.94972067,2014,0.264361405,0.037974684,0.915929204
"Morgantown, WV ",34060,36261.50588,0.517647059,0.988235294,8.329411765,133594.1176,1,2014,0.275297619,0.048648649,1.492753623
"Muncie, IN ",34620,30156.28571,0.485714286,0.957142857,7.728571429,81573,0.940298507,2014,0.256732496,0.048951049,1.677966102
"Muskegon, MI ",34740,28748.01802,0.495495495,0.873873874,7.567567568,104183.0631,0.932038835,2014,0.221584386,0.103626943,0.89
"Myrtle Beach-Conway-North MyrtleBeach,SC-NC",34820,30855.2823,0.488038278,0.842105263,7.803827751,140638.0861,0.958762887,2014,0.187878788,0.052109181,1.024630542
"Napa, CA ",34900,59328.88764,0.494382022,0.797752809,8.573033708,689831.4607,0.976744186,2014,0.221248631,0.03960396,0.875
"Naples-Immokalee-Marco Island, FL",34940,46191.43925,0.542056075,0.925233645,7.981308411,310043.9252,0.969387755,2014,0.201240524,0.054794521,0.709090909
"Nashville-Davidson--Murfreesboro--Franklin, TN ",34980,42331.11632,0.4980484,0.892271663,8.283372365,208433.0367,0.972338642,2014,0.257296543,0.068524971,0.911671924
"New Haven-Milford, CT",35300,47129.01724,0.487684729,0.862068966,8.603448276,263698.8916,0.933161954,2014,0.234782609,0.070987654,1.053078556
"New Orleans-Metairie, LA",35380,43207.36848,0.507531866,0.750869061,8.146002317,214746.3152,0.959849435,2014,0.266052485,0.047743966,1.169209431
"New York-Newark-Jersey City,NY-NJ-PA",35620,53984.74533,0.506185783,0.67739568,8.699517719,472500.5378,0.958370736,2014,0.258614249,0.047158026,1.040915818
"Niles-Benton Harbor, MI",35660,37345.02752,0.532110092,0.880733945,7.71559633,161866.6055,0.970588235,2014,0.214209968,0.094059406,0.862745098
"North Port-Sarasota-Bradenton, FL",35840,36176.77076,0.504983389,0.916943522,7.57807309,191991.196,0.981412639,2014,0.181746032,0.061135371,0.725388601
"Norwich-New London, CT",35980,43060.19608,0.522875817,0.91503268,7.954248366,234986.9281,0.965753425,2014,0.215864759,0.078313253,0.895953757
"Ocala, FL ",36100,28881.46602,0.475728155,0.825242718,6.893203883,113990.2913,0.947368421,2014,0.189759036,0.055555556,0.856164384
"Ocean City, NJ",36140,40993.14063,0.53125,0.96875,8.03125,592378.9063,0.916666667,2014,0.156804734,0.226415094,0.917808219
"Odessa, TX ",36220,46923.85321,0.550458716,0.844036697,6.908256881,132874.3119,0.979166667,2014,0.298375185,0.054455446,1.314285714
"Ogden-Clearfield, UT ",36260,40881.79814,0.554524362,0.918793503,7.897911833,219573.8283,0.972081218,2014,0.297863427,0.104078762,0.698296837
"Oklahoma City, OK",36420,42581.63109,0.5256917,0.831357049,7.748353096,155087.0619,0.969870875,2014,0.281330393,0.052906597,1.03286385
"Olympia-Tumwater, WA ",36500,37709,0.507692308,0.853846154,7.9,221934.6154,0.957983193,2014,0.226199543,0.043771044,0.958333333
"Omaha-Council Bluffs, NE-IA",36540,44733.45858,0.517751479,0.949704142,8.394970414,159853.7722,0.97826087,2014,0.255030621,0.098627787,0.798623064
"Orlando-Kissimmee-Sanford, FL ",36740,38649.90668,0.507858546,0.782907662,8.277996071,197975.7269,0.946466809,2014,0.243096072,0.0344,1.099027409
"Oshkosh-Neenah, WI ",36780,38385,0.5,0.93902439,8.304878049,156000,0.9875,2014,0.22756827,0.074285714,1.075949367
"Owensboro, KY ",36980,34925.09091,0.527272727,0.945454545,8.272727273,114672.7273,1,2014,0.237827715,0.102362205,0.705128205
"Oxnard-Thousand Oaks-Ventura, CA",37100,38613.31767,0.554809843,0.787472036,7.899328859,457540.8501,0.934782609,2014,0.22780724,0.034412955,0.80910683
"Palm Bay-Melbourne-Titusville, FL",37340,32506.94915,0.563559322,0.860169492,7.834745763,158869.1949,0.920187793,2014,0.180108499,0.058232932,0.829090909
